State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass,Percent of people in poverty 2019
South Carolina,Richland,South CarolinaRichland,117,49,35,22.5,39.1,5.274289504,4.066735795,5.296303127,5.323103527,33.2,5.610940023,5.287403071,4.765765385,5.122445256,52082,38.9,18.9,26.5,5.5,10.3,3.2,21.4,0,0,7,5,0,0,0,3,0,0,6,2,0,0,0,0,0,0,0,2,0,6,1,0,0,2,16.2
Montana,Roosevelt,MontanaRoosevelt,55,26,9,31.6,17.4,3.621695462,2.424881637,3.744996674,3.753506457,30.3,4.050302404,3.60368555,3.29907126,3.279210513,39219,29.3,25.3,19.6,13.6,12.2,4.6,14.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24.3
Montana,Rosebud,MontanaRosebud,153,48,37,30.7,17.8,3.547774705,2.326335861,3.66351247,3.666705136,36.4,3.966141733,3.577721525,3.395326393,3.078819183,54709,33.5,22.7,12.1,20.3,11.5,6.9,12.8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3
Montana,Sanders,MontanaSanders,236,51,23,41.9,17.9,3.671265433,2.596597096,3.773420723,3.747100931,53.2,4.061490177,3.883718202,3.752816431,3.259832699,36445,29.3,21.2,20,15.9,13.6,17.3,19.3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7
Montana,Sheridan,MontanaSheridan,53,20,10,32.1,23.9,3.226342087,1.929418926,3.253822439,3.250420002,44.9,3.553154548,3.307282047,3.146748014,2.758911892,51940,36.2,18.8,22,14.6,8.3,8.4,14.6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3
Wyoming,Sheridan,WyomingSheridan,100,47,39,25.6,31,4.187774455,2.903632516,4.171784941,4.180699201,42.1,4.477294938,4.215584694,4.073461729,3.606703741,56455,41.1,17.5,20.2,12.1,9.2,5.6,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
Montana,Yellowstone,MontanaYellowstone,160,48,23,30.2,32.1,4.895842272,3.655810494,4.890828852,4.903323358,38.2,5.198151032,4.912615242,4.695026129,4.47619377,57955,34,19,23.4,12.2,11.4,4,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,11.3
Nebraska,Lancaster,NebraskaLancaster,74,45,30,21.5,39.5,5.229187638,3.875003354,5.192285823,5.188633232,33.3,5.491493363,5.186637133,4.838546868,4.909186829,55747,40,17.1,23.9,7.7,11.3,3.3,18.8,0,0,31,3,0,0,8,10,1,3,5,1,0,0,0,0,4,0,0,0,0,3,6,0,0,0,10.7
Pennsylvania,Lancaster,PennsylvaniaLancaster,153,62,43,35.3,27.3,5.416004408,4.324652786,5.42107719,5.438806484,38.6,5.731062297,5.447909641,5.203853896,5.061806707,61492,33.3,16,23,10.6,17,5,23.1,0,0,31,3,0,0,8,10,1,3,5,1,0,0,0,0,4,0,0,0,0,3,6,0,0,0,10.5
Nebraska,Sarpy,NebraskaSarpy,149,52,29,21.7,39.8,4.967702385,3.595826777,4.950247988,4.950243118,34.4,5.251275549,4.979589344,4.711958995,4.613090932,75752,43,15.2,24.1,8.6,9.1,3.3,20.6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5.9
Nebraska,Thomas,NebraskaThomas,71,29,11,22.8,24.7,2.605305046,1.230448921,2.506505032,2.51054501,41.1,2.809559715,2.630427875,2.57634135,1.653212514,53173,41.8,9.9,19.5,20.1,8.8,16.8,14.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6,2,0,0,0,13.9
Nevada,Churchill,NevadaChurchill,147,50,40,31.6,18.8,4.019157848,2.794488047,4.084147133,4.074523888,39.5,4.38039216,4.097014231,3.958468318,3.472171147,46914,30.3,20.3,20,16,13.4,3.2,20.1,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11.7
Nevada,Elko,NevadaElko,154,47,18,32.8,16.6,4.402502113,3.183839037,4.434552937,4.398859738,33.9,4.718102918,4.323891208,4.205664407,3.641573253,76178,25.8,20.2,20.7,21.6,11.6,4.4,31.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Nevada,Nye,NevadaNye,200,40,21,38.9,10.7,4.201096565,3.232233521,4.347193362,4.331670191,52.7,4.640531125,4.380591083,4.219453537,3.841984805,44225,24.3,23.2,24,15.6,12.9,5.1,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,16.1
Nevada,Washoe,NevadaWashoe,240,85,46,23.5,30.8,5.370224327,4.295215124,5.355549211,5.349733928,38.1,5.653681299,5.39414161,5.059184618,5.1006772,58595,33.8,20.9,25.7,8,11.5,4.3,21.4,0,0,4,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10.7
New Jersey,Atlantic,New JerseyAtlantic,90,47,34,32,28.1,4.998023814,4.332256624,5.114030203,5.141490536,41.5,5.429007367,5.120508124,4.785023585,4.838710598,57514,31,29.3,23.1,8.2,8.4,2.5,24.2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,11.3
New Jersey,Bergen,New JerseyBergen,119,58,39,22.7,49.3,5.635673709,4.659944709,5.653968493,5.680530404,41.8,5.968482482,5.651904768,5.262049835,5.413899649,91572,47.9,13.5,24.3,6.3,8,4.7,32.3,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,2,7,0,0,0,5.7
New Jersey,Camden,New JerseyCamden,87,58,40,29.5,32.5,5.362269422,4.410962718,5.389286607,5.418796635,38.7,5.705322217,5.38587606,4.895422546,5.205761766,65037,39.3,17.9,25.2,6.8,10.8,3.4,28.3,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,10.7
New Jersey,Gloucester,New JerseyGloucester,101,49,36,32,33,5.136885378,4.146995757,5.149923884,5.174998358,40.3,5.463672055,5.225549628,4.906873535,4.924899264,81489,41.7,14.9,24.9,8.4,10.1,3.3,29.9,0,0,0,1,0,0,0,0,1,7,2,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,7.5
New Jersey,Hudson,New JerseyHudson,90,54,37,25.1,42.3,5.508229312,4.582302046,5.521488517,5.526808217,35.1,5.825186508,5.329613447,4.727825814,5.196863987,62681,39.9,18.1,22.4,5.9,13.6,2.9,35.7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,3,0,0,0,19,0,0,0,13.7
New Jersey,Hunterdon,New JerseyHunterdon,85,52,38,21,52.7,4.768860001,3.659440782,4.795511579,4.796602083,46.2,5.097087169,4.897616096,4.599348059,4.573092177,110969,51.7,12.9,23.2,6.7,5.5,8.7,33.9,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4
New Jersey,Mercer,New JerseyMercer,112,54,38,24.6,42.6,5.27909633,4.183412212,5.256161897,5.275064762,38.7,5.566746162,5.199349207,4.662058621,5.039469642,77027,44.7,17.2,22.5,6.1,9.4,5,28.3,1,0,11,6,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,2,22,0,0,0,11.9
Pennsylvania,Mercer,PennsylvaniaMercer,105,54,38,43,22.8,4.637459708,3.66754634,4.74465279,4.756514397,44.6,5.051654084,4.751433082,4.547553196,4.310183328,47340,30.6,21.2,22.8,8.4,17.1,4.9,20.8,1,0,11,6,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,2,22,0,0,0,13.1
New Jersey,Monmouth,New JerseyMonmouth,93,48,37,23.4,46,5.475305007,4.461858539,5.481663303,5.505466084,43.2,5.794757741,5.555959755,5.260796198,5.236683345,91807,44.6,15.5,24.8,7.6,7.5,5.2,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6.2
New Jersey,Morris,New JerseyMorris,84,47,35,20.1,54.1,5.367277629,4.2929203,5.384683088,5.401226443,42.6,5.694063529,5.318148933,4.965211111,5.050499625,107034,51,12.9,23.9,5.3,6.9,5.6,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5.3
New Jersey,Ocean,New JerseyOcean,84,48,35,34,30,5.401428114,4.421554572,5.455409837,5.486526821,42.9,5.772276954,5.507904424,5.308805503,5.054456006,65771,35.1,18.9,27.7,9.8,8.4,4.8,30.7,1,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,0,0,0,3,0,7,8,0,0,0,9
New Jersey,Passaic,New JerseyPassaic,100,47,36,34.5,28.2,5.331007985,4.489874142,5.389986038,5.412591572,37,5.702465865,5.291648521,4.906297322,5.050329479,63339,32.3,17.2,24.2,7.8,18.4,3.2,27.6,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,0,0,13.3
New Mexico,Bernalillo,New MexicoBernalillo,214,77,54,23.2,34.4,5.482616359,4.428539731,5.521492439,5.538348737,37.3,5.831032359,5.498768045,5.063235754,5.28339622,50386,40.2,19.9,23.9,8.3,7.7,4.4,21.9,1,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,2,0,0,9,0,0,0,15.5
New Mexico,Chaves,New MexicoChaves,75,39,19,27.7,18,4.412158032,3.35679046,4.5132176,4.516654342,35.6,4.815969366,4.351080909,4.194680813,3.804888745,42177,28.3,21.5,23.6,14.3,12.3,3.9,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,18.1
New Mexico,Eddy,New MexicoEddy,115,80,46,36.6,16.2,4.496708295,3.364738555,4.462233234,4.454051739,35.3,4.759191748,4.365899621,4.241894972,3.734319681,60703,26.4,17.2,23.4,18.8,14.2,1.8,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.2
New Mexico,Lea,New MexicoLea,76,50,39,31.5,13.6,4.419641886,3.51375015,4.557952096,4.531338387,31.7,4.845879067,4.320520159,4.218299126,3.608632989,59285,25,15.2,21.9,20.1,17.7,2.1,20.4,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,0,2,0,0,0,0,0,5,0,0,0,15.1
New Mexico,Luna,New MexicoLuna,360,40,19,34.4,12.5,3.940864976,3.216165902,4.079904468,4.087923321,37.8,4.384962397,3.908699432,3.644143051,3.552059534,27602,21.7,24.1,21.9,15.6,16.7,4.5,17.8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,23.8
New Mexico,Sandoval,New MexicoSandoval,119,61,44,25.5,30.5,4.782666079,3.755722445,4.838565763,4.856209117,39.9,5.148507025,4.88401327,4.533695815,4.608397652,60345,39.7,17.8,25.6,9.4,7.5,5.7,28.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,10
New Mexico,Taos,New MexicoTaos,64,43,20,28.2,28.7,4.121822377,3.237794993,4.206177998,4.225619381,48.2,4.517037464,4.231342138,3.563836919,4.114944416,35314,34.7,26.9,22.3,11,5.1,12.2,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18.2
New Mexico,Valencia,New MexicoValencia,105,61,44,33,18.5,4.442181775,3.395501124,4.581266805,4.577790418,39.1,4.880562086,4.508852795,4.239599752,4.154180432,43428,27.6,21.4,23.2,15.8,12,5,28.8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17.6
New York,Albany,New YorkAlbany,143,55,38,23,41.8,5.164433163,4.053040009,5.172923864,5.200073105,37.9,5.487740594,5.084679924,4.658679029,4.864445813,62293,44.7,17.3,25.1,5.5,7.5,3.5,20.4,0,0,14,0,0,0,0,9,0,9,1,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,11.7
Wyoming,Albany,WyomingAlbany,177,71,46,14.7,51.8,4.277517533,2.892094603,4.299202118,4.259737187,27.3,4.580947773,4.269909699,3.933436668,3.958659427,45816,42.1,20.8,19.2,10.1,7.8,4.7,12.7,0,0,14,0,0,0,0,9,0,9,1,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,16
New York,Bronx,New YorkBronx,108,61,39,27.9,20.1,5.694298891,4.975137584,5.830564933,5.881332721,33.9,6.157720227,5.51803727,4.747015401,5.434305373,36593,25,33.4,23.5,7.1,11.1,3.1,44.2,3,0,0,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,48,0,0,0,0,26.2
New York,Chautauqua,New YorkChautauqua,93,47,35,35.5,22.2,4.681485459,3.672282625,4.805908455,4.817538928,42.5,5.112792619,4.685096534,4.494808327,4.209515015,44304,29.9,19.4,22,9.8,18.8,3.7,18,0,0,0,4,0,0,0,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,16.3
New York,Dutchess,New YorkDutchess,87,44,33,26.8,35,5.117844451,4.036948112,5.164870131,5.169439299,42,5.46819072,5.077509618,4.775690528,4.761326322,75585,39.7,19.4,23.5,9,8.4,5.6,32.2,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,8.6
New York,Erie,New YorkErie,155,52,37,27.6,34.4,5.599376464,4.620708488,5.648358059,5.676572905,40.4,5.963724567,5.584276934,5.251270679,5.298433856,54006,38.7,18.5,25.4,6.3,11.2,2.8,21.3,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,13.3
Pennsylvania,Erie,PennsylvaniaErie,87,49,34,38.5,27.9,5.058164002,4.094051656,5.134355635,5.145246144,39.4,5.440865021,5.137303462,4.825504011,4.834649554,48192,33.7,20.6,23.2,7.2,15.3,3.6,19.3,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,16.6
New York,Niagara,New YorkNiagara,87,46,34,33.2,24.6,4.944018519,4.008557592,5.013372384,5.035737838,43.2,5.325729064,4.943598378,4.710582734,4.541691547,51656,32.8,18.2,26.2,9,13.9,2.6,22,0,0,14,0,0,0,12,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12.4
New York,Oneida,New YorkOneida,78,36,16,31.9,25.7,4.966014947,3.912487761,5.061033817,5.063307083,41.2,5.363201933,4.924790832,4.715585552,4.484897473,51316,35.3,20.4,23.4,8.3,12.6,4.4,19.6,0,0,13,1,0,0,0,2,0,2,0,4,1,0,0,0,0,0,0,0,0,1,8,0,0,0,14.6
Wisconsin,Oneida,WisconsinOneida,72,11,0,32,27.2,4.21769446,3.111262514,4.248561741,4.246030551,50.9,4.548327986,4.383078954,4.135800283,4.004536318,52945,31.7,19,24.3,10.9,14,4.8,19.8,0,0,13,1,0,0,0,2,0,2,0,4,1,0,0,0,0,0,0,0,0,1,8,0,0,0,8.9
New York,Onondaga,New YorkOnondaga,74,48,35,25.4,35.9,5.305430911,4.265902204,5.350238324,5.380657973,39,5.666744429,5.247477348,4.897594106,4.972434277,57271,41.2,17.4,25.3,6.7,9.4,4,20.1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13.8
New York,Oswego,New YorkOswego,58,44,33,37.5,19,4.677141388,3.668385917,4.775595886,4.774195688,40,5.075926347,4.648808713,4.461108177,4.166637294,51755,29.2,20.4,23,12.1,15.3,3.4,24.8,1,0,32,0,0,0,0,0,2,8,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,15.6
New York,Queens,New YorkQueens,140,61,38,27.5,32.2,5.982820088,5.139006474,6.047140079,6.07329998,38.7,6.361446964,5.776648891,5.258218108,5.615311285,62008,33.3,24.6,23.3,8.2,10.7,2.6,43.5,0,0,0,0,0,0,0,0,0,14,26,0,7,0,0,0,0,0,1,0,0,15,0,0,0,0,11
New York,Rockland,New YorkRockland,93,48,34,22.5,41.1,5.14782158,4.0918779,5.20048661,5.217533951,36.1,5.510123916,5.064547834,4.805024844,4.706939566,88571,44.3,19.3,23,6.7,6.7,5,31,1,0,0,0,0,0,0,0,0,5,1,4,2,0,0,0,0,0,0,0,0,5,3,0,0,0,12.5
New York,Saratoga,New YorkSaratoga,61,44,33,24.9,41.4,5.045436428,3.902002891,5.051028972,5.060354045,42.6,5.356746532,5.031743651,4.742316561,4.696330173,77548,45.8,14.3,23.5,7.7,8.7,5.9,25.3,1,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6
New York,Steuben,New YorkSteuben,79,44,34,36.7,23.6,4.586497286,3.53529412,4.684818442,4.686010291,42.6,4.986444771,4.588798145,4.427826789,4.053040009,50157,34.3,18.5,20.2,11,15.9,3.4,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,15
New York,Tompkins,New YorkTompkins,64,44,34,19,53.5,4.652893914,3.471585054,4.706060297,4.717162697,30.9,5.01267697,4.518711302,3.984077034,4.354569392,56200,51.4,17.9,19.2,5.7,5.7,6.3,18.6,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16.9
New York,Wayne,New YorkWayne,80,46,34,33.7,22.6,4.599326207,3.501333179,4.652932545,4.661670736,43.6,4.958353613,4.573161809,4.375370938,4.107176039,53693,33.4,15.5,23.9,10.7,16.5,3.2,24.9,0,0,3,8,0,0,0,19,0,7,29,0,4,0,1,0,4,1,0,1,0,26,41,0,0,4,11.4
Utah,Wayne,UtahWayne,66,31,8,24.6,23.4,3.120573931,2.033423755,3.145196406,3.112939976,41,3.430397591,3.203032887,3.08170727,2.558708571,42444,30,21.4,20.8,16.9,10.9,5.7,16.3,0,0,3,8,0,0,0,19,0,7,29,0,4,0,1,0,4,1,0,1,0,26,41,0,0,4,11.8
New York,Westchester,New YorkWestchester,105,50,36,19.2,48.9,5.641247981,4.604085587,5.67107838,5.698897905,40.8,5.986240854,5.544996442,5.100415351,5.344319558,89968,47.3,18.6,21.3,6.8,6,5.2,34.1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,61,3,0,0,0,8.4
North Carolina,Alexander,North CarolinaAlexander,54,45,33,38.7,14.2,4.214234349,3.119585775,4.277425832,4.259522207,43.4,4.569596268,4.303627976,4.198821978,3.61415871,44523,26.8,12.6,20.6,9.4,30.7,2.8,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11.7
North Carolina,Beaufort,North CarolinaBeaufort,34,6,0,32.5,20.6,4.259091929,3.089198367,4.35619801,4.389768361,45.7,4.674337468,4.417106167,4.213570878,3.981138783,41101,31.5,17.4,20.8,14.1,16.1,4.3,25.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,17.6
North Carolina,Brunswick,North CarolinaBrunswick,100,34,0,27.9,29.9,4.677980869,3.663229635,4.787325844,4.81676479,52.8,5.103324707,4.950282077,4.743298053,4.518303322,51164,29,21.5,25.3,13.4,10.8,6.7,24.2,0,0,0,0,0,0,0,35,0,4,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,10.2
North Carolina,Buncombe,North CarolinaBuncombe,97,45,31,23.2,40.1,5.097305909,4.055607652,5.087415804,5.121155891,42.1,5.405643416,5.206434565,4.794160285,4.98400044,48464,39.6,18.9,22.8,8.7,10.1,8.5,20.1,1,0,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12.2
North Carolina,Caldwell,North CarolinaCaldwell,50,44,31,32.5,15.7,4.517604919,3.450710878,4.60588659,4.617262517,44.1,4.912641796,4.627754908,4.503477442,4.004536318,40735,24.5,17,22.7,11.6,24.2,3.7,23.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12
North Carolina,Caswell,North CarolinaCaswell,61,44,31,33.6,15.9,3.947874655,2.876217841,4.056638097,4.055110638,45.6,4.356905035,4.077803798,3.847572659,3.684037037,39428,27.8,20.2,22.6,10.9,18.5,2.9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16.2
North Carolina,Catawba,North CarolinaCatawba,94,53,31,30,22.6,4.855107077,3.793790385,4.88481235,4.90323111,41.4,5.195149363,4.917773251,4.749759498,4.405175546,48649,30.5,15.6,23.2,7.3,23.5,3.4,22.6,0,0,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,13.3
North Carolina,Davidson,North CarolinaDavidson,95,54,32,32.8,18.5,4.865169144,3.748575617,4.905839038,4.925085085,42.3,5.216598661,4.928319025,4.793392215,4.332094928,45806,27.7,15.8,24,10.6,22,2.7,24.8,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,15.2
Tennessee,Davidson,TennesseeDavidson,116,58,41,22.1,41.7,5.567951639,4.508812423,5.5184455,5.549087904,34.3,5.835066895,5.48900874,4.997451917,5.296327274,53419,40.6,16.9,24.1,7.3,11.1,5.7,24.5,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,12.6
North Carolina,Durham,North CarolinaDurham,97,49,35,17.7,48.2,5.202226681,4.04602667,5.165941369,5.203908212,35.2,5.486369546,5.248529886,4.502795704,5.15463696,56393,49,17,18.9,6.9,8.2,5,22.9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14
North Carolina,Edgecombe,North CarolinaEdgecombe,94,46,32,37.5,13.6,4.267429881,3.340642378,4.39543124,4.454478984,41,4.72698787,4.40387516,3.961990287,4.204852237,32929,24.1,20.4,22.4,10.5,22.6,2.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,21
North Carolina,Forsyth,North CarolinaForsyth,97,56,40,25.7,34,5.231594458,4.136720567,5.246343448,5.290559901,38.3,5.570044149,5.297692681,4.925188284,5.048321365,48369,39.5,17.8,23,7,12.6,5,21.4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,15.2
North Carolina,Graham,North CarolinaGraham,97,49,40,36.3,12.9,3.442793226,2.484299839,3.624282096,3.63818964,46,3.932321532,3.664547962,3.565020928,2.955206538,36030,26.7,31.3,17,12.1,12.8,3.7,27.5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16.8
North Carolina,Granville,North CarolinaGranville,51,46,36,30.6,22.5,4.444544416,3.239049093,4.477786663,4.459814513,42.6,4.769923544,4.499755795,4.221440321,4.163399933,52089,33.3,17.4,21.9,10.3,17,2.9,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14.6
North Carolina,Guilford,North CarolinaGuilford,87,50,36,23.3,36,5.370944024,4.343684249,5.394484952,5.440220904,37.1,5.718984708,5.449016861,5.026876316,5.234360342,49253,38.1,16.8,25.2,6.8,13.1,5.5,21.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,16
North Carolina,Haywood,North CarolinaHaywood,93,50,35,26.4,26,4.423295037,3.334453751,4.465680212,4.494335512,47.6,4.781274154,4.559487682,4.355987592,4.117105503,45538,31.7,21.1,20.7,13,13.5,3.1,22.8,0,0,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10.6
North Carolina,Hyde,North CarolinaHyde,53,30,16,38.7,9.2,3.20790353,2.26245109,3.452093249,3.408409578,40,3.73183042,3.392696953,3.148602655,3.01494035,40532,26.9,16.4,24.2,22.9,9.6,7.1,24.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,19.2
North Carolina,Johnston,North CarolinaJohnston,72,49,36,27.8,22.9,4.9640521,3.795254183,4.972503684,4.988144083,38.1,5.281424284,5.042362841,4.83187617,4.611308991,54610,35.6,15.7,24.7,12.5,11.4,5.9,29.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,12.5
Oklahoma,Johnston,OklahomaJohnston,97,49,38,34.9,20.1,3.539703239,2.459392488,3.737033531,3.746867628,39.8,4.04300841,3.628491105,3.536684673,2.868056362,38636,32.7,15.1,18.1,12.3,21.8,4.7,24.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,21
North Carolina,Lenoir,North CarolinaLenoir,58,45,32,31.9,14.9,4.413165598,3.232487866,4.437607888,4.474740598,42.2,4.75760098,4.449894752,4.161368002,4.130140706,37515,28,21.8,20.1,11.5,18.6,1.6,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,23.1
North Carolina,Mecklenburg,North CarolinaMecklenburg,112,56,40,17,45.4,5.75558218,4.680580245,5.704768903,5.738457888,35,6.022969973,5.752963729,5.252661317,5.576918106,61695,43.4,15.9,24.5,6.7,9.5,6.7,25.8,0,0,9,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,0,0,0,10.3
North Carolina,Mitchell,North CarolinaMitchell,103,36,20,33,20.5,3.734559822,2.661812686,3.86923172,3.883093359,47.1,4.177247836,3.95230801,3.847634344,3.267640982,42534,33.2,17.1,17.6,15.8,16.3,1.9,25.6,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,6,0,0,0,0,9,4,0,0,0,14.8
North Carolina,Northampton,North CarolinaNorthampton,88,42,22,38.5,13.8,3.843730965,2.740362689,3.99321572,4.014562538,49,4.305050269,4.003245055,3.599555591,3.781611782,33508,28.3,20.9,21,13.1,16.9,2.7,25.6,0,0,0,1,0,0,0,5,0,11,4,0,2,0,0,0,0,0,0,0,0,9,20,0,0,0,21.6
