,State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Unnamed: 0,county,state,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,Income,IncomeErr,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute
677,South Carolina,Aiken,South CarolinaAiken,71,44,32,32.8,26.4,71743,3788,80764,86162,41.0,166926,21,Aiken,South Carolina,85185.0,51589.0,32275.0,47713.0,1780.0,34.0,16.9,22.9,10.7,15.5,2.9,24.9
678,South Carolina,Anderson,South CarolinaAnderson,71,46,35,31.2,22.2,85475,5402,94565,101430,40.7,195995,58,Anderson,South Carolina,96093.0,67565.0,27169.0,45551.0,877.0,32.3,16.6,23.7,9.9,17.5,2.8,22.9
679,South Carolina,Berkeley,South CarolinaBerkeley,51,43,31,29.4,25.0,99042,5874,103989,105076,36.0,209065,188,Berkeley,South Carolina,104458.0,57397.0,45223.0,56697.0,1142.0,33.1,17.6,24.0,11.3,13.8,3.6,27.3
680,South Carolina,Charleston,South CarolinaCharleston,117,51,35,22.7,43.6,198552,13387,191191,203517,37.6,394708,446,Charleston,South Carolina,218857.0,93297.0,121485.0,57882.0,1257.0,41.7,19.2,23.0,7.4,8.7,6.3,23.2
681,South Carolina,Chesterfield,South CarolinaChesterfield,89,49,34,41.3,10.4,20511,1323,22642,23382,42.3,46024,480,Chesterfield,South Carolina,18876.0,11297.0,7431.0,38469.0,2713.0,22.7,16.3,22.1,12.7,26.2,1.2,23.9
682,South Carolina,Darlington,South CarolinaDarlington,49,42,32,35.1,18.4,28542,1979,31693,35560,41.4,67253,713,Darlington,South Carolina,32417.0,16832.0,15220.0,36217.0,1783.0,31.1,17.5,23.8,8.9,18.7,2.5,23.0
683,South Carolina,Edgefield,South CarolinaEdgefield,115,46,33,36.7,16.7,10247,552,14363,12406,42.7,26769,841,Edgefield,South Carolina,13304.0,8184.0,4953.0,47500.0,2412.0,28.8,15.6,22.3,15.3,18.0,2.3,25.2
684,South Carolina,Florence,South CarolinaFlorence,95,42,28,32.9,23.6,63406,3744,64599,73962,39.0,138561,924,Florence,South Carolina,64510.0,32615.0,31153.0,43310.0,1958.0,34.7,19.0,24.2,7.8,14.4,3.4,23.1
685,South Carolina,Greenville,South CarolinaGreenville,116,55,39,23.8,35.1,241371,14613,241853,256549,38.1,498402,1117,Greenville,South Carolina,258155.0,150021.0,103030.0,53739.0,834.0,37.9,16.4,23.8,7.0,14.8,4.4,22.2
686,South Carolina,Horry,South CarolinaHorry,50,44,32,32.5,23.6,134956,12741,155100,165815,45.2,320915,1282,Horry,South Carolina,179744.0,118821.0,59180.0,46475.0,947.0,27.6,25.8,28.1,10.2,8.3,4.0,22.0
687,South Carolina,Lexington,South CarolinaLexington,111,48,29,28.2,30.4,143882,6557,139495,146821,39.0,286316,1634,Lexington,South Carolina,144568.0,92817.0,49301.0,57482.0,1049.0,37.0,15.0,25.8,10.3,12.0,3.9,25.5
688,South Carolina,Oconee,South CarolinaOconee,0,0,0,29.0,25.8,33180,1876,37801,38895,45.3,76696,2091,Oconee,South Carolina,40668.0,29698.0,10414.0,43978.0,2030.0,30.3,19.3,21.3,11.1,18.0,3.3,24.6
689,South Carolina,Richland,South CarolinaRichland,117,49,35,22.5,39.1,188057,11661,197835,210428,33.2,408263,2393,Richland,South Carolina,193822.0,58313.0,132570.0,52082.0,875.0,38.9,18.9,26.5,5.5,10.3,3.2,21.4
690,South Carolina,Spartanburg,South CarolinaSpartanburg,112,54,40,29.3,24.5,148274,10427,146535,155660,38.2,302195,2613,Spartanburg,South Carolina,148655.0,93560.0,52926.0,47575.0,1191.0,31.2,15.4,23.8,8.7,20.9,2.5,22.7
691,South Carolina,York,South CarolinaYork,92,47,35,25.1,33.3,135143,8747,124828,133813,38.5,258641,3102,York,South Carolina,144050.0,82727.0,59008.0,59394.0,1406.0,36.4,14.5,27.1,8.0,13.9,4.9,26.9
692,South Dakota,Brookings,South DakotaBrookings,87,55,38,25.2,40.3,17669,811,17538,16701,26.7,34239,273,Brookings,South Dakota,14567.0,8000.0,6110.0,53473.0,2404.0,36.6,17.4,22.2,10.1,13.6,5.5,14.9
693,South Dakota,Brown,South DakotaBrown,75,47,23,31.6,29.4,19678,904,19060,19780,36.9,38840,285,Brown,South Dakota,17547.0,10580.0,6538.0,53807.0,2779.0,33.2,15.9,24.0,10.2,16.6,3.9,12.9
694,South Dakota,Codington,South DakotaCodington,101,53,36,36.5,21.5,14662,754,14080,13913,38.8,27993,581,Codington,South Dakota,13161.0,8958.0,3837.0,52025.0,2248.0,27.4,15.7,27.9,10.2,18.7,5.4,14.4
695,South Dakota,Custer,South DakotaCuster,119,54,41,35.0,23.5,3834,243,4286,4287,54.3,8573,694,Custer,South Dakota,5494.0,3852.0,1522.0,56449.0,5055.0,37.5,14.7,23.6,13.8,10.4,8.0,26.1
696,South Dakota,Hughes,South DakotaHughes,76,30,14,27.3,34.7,9574,335,8610,9007,38.0,17617,1304,Hughes,South Dakota,8723.0,5522.0,2953.0,59741.0,3337.0,43.1,14.2,24.3,11.1,7.2,2.1,10.8
697,South Dakota,Jackson,South DakotaJackson,90,51,39,33.5,17.8,1155,52,1611,1676,30.6,3287,1369,Jackson,South Dakota,1115.0,738.0,359.0,38041.0,4780.0,45.3,16.0,18.6,13.7,6.4,20.4,12.6
698,South Dakota,Meade,South DakotaMeade,84,47,38,28.7,27.2,13235,683,14349,13075,36.2,27424,1858,Meade,South Dakota,13670.0,9875.0,3285.0,54286.0,3943.0,31.9,18.0,22.6,14.4,13.1,7.7,20.5
699,South Dakota,Minnehaha,South DakotaMinnehaha,90,52,35,26.4,33.1,108033,5135,94085,92664,34.7,186749,1916,Minnehaha,South Dakota,92326.0,49249.0,40482.0,57322.0,1477.0,34.6,16.3,26.1,9.3,13.7,3.4,17.8
700,South Dakota,Pennington,South DakotaPennington,91,62,31,27.5,31.5,54074,3020,54990,54304,38.6,109294,2197,Pennington,South Dakota,57518.0,35063.0,20606.0,52245.0,1085.0,32.1,19.7,27.5,11.3,9.3,4.1,17.3
701,South Dakota,Union,South DakotaUnion,141,53,36,29.5,30.6,8088,434,7693,7484,40.6,15177,2838,Union,South Dakota,8855.0,5944.0,2725.0,65434.0,3315.0,38.9,14.1,22.3,10.1,14.6,4.8,19.6
702,Tennessee,Anderson,TennesseeAnderson,64,46,35,32.9,23.3,32049,2311,36904,38871,43.3,75775,59,Anderson,Tennessee,35527.0,23163.0,11733.0,47206.0,2109.0,33.6,19.0,23.6,10.1,13.7,3.0,23.3
703,Tennessee,Blount,TennesseeBlount,92,51,38,34.6,24.2,59440,4065,62290,66153,43.4,128443,218,Blount,Tennessee,66306.0,47195.0,17834.0,51172.0,1719.0,32.8,15.9,26.3,10.5,14.5,4.0,24.8
704,Tennessee,Claiborne,TennesseeClaiborne,51,44,32,38.0,16.1,11838,889,15361,16252,43.0,31613,509,Claiborne,Tennessee,12935.0,10598.0,2201.0,35428.0,1980.0,29.0,16.8,18.3,13.9,22.0,3.8,24.5
705,Tennessee,Davidson,TennesseeDavidson,116,58,41,22.1,41.7,369787,32271,329948,354069,34.3,684017,716,Davidson,Tennessee,308325.0,99415.0,197846.0,53419.0,741.0,40.6,16.9,24.1,7.3,11.1,5.7,24.5
706,Tennessee,DeKalb,TennesseeDeKalb,61,44,33,40.9,16.7,6957,694,9750,9851,41.2,19601,738,DeKalb,Tennessee,8501.0,6663.0,1747.0,40690.0,2425.0,33.1,10.3,17.6,7.9,31.1,1.3,27.9
707,Tennessee,Dyer,TennesseeDyer,117,42,23,38.8,16.1,14603,1276,18157,19419,40.1,37576,826,Dyer,Tennessee,15074.0,11766.0,3157.0,44386.0,2404.0,30.5,18.2,19.6,8.3,23.5,2.7,20.2
708,Tennessee,Hamilton,TennesseeHamilton,151,55,40,26.9,32.2,169337,13015,172447,185099,39.6,357546,1156,Hamilton,Tennessee,170735.0,91991.0,75360.0,50273.0,1051.0,38.3,16.2,25.4,6.8,13.4,5.0,21.4
709,Tennessee,Jefferson,TennesseeJefferson,74,48,37,39.1,16.8,22853,1844,26099,27148,43.4,53247,1407,Jefferson,Tennessee,23562.0,18609.0,4645.0,45641.0,2312.0,26.2,19.1,23.5,10.4,20.7,4.7,25.8
710,Tennessee,Knox,TennesseeKnox,90,55,38,25.3,37.6,228282,14361,221667,234518,37.3,456185,1516,Knox,Tennessee,219869.0,124339.0,91097.0,52458.0,751.0,40.5,17.3,25.4,6.8,10.0,4.9,21.9
711,Tennessee,Lawrence,TennesseeLawrence,72,37,20,44.3,14.3,17603,1489,21088,21849,39.4,42937,1596,Lawrence,Tennessee,18718.0,15334.0,3195.0,41522.0,1476.0,25.7,15.8,19.2,13.6,25.7,2.0,27.7
712,Tennessee,Loudon,TennesseeLoudon,97,49,34,32.4,26.4,22072,1500,25234,26376,47.5,51610,1697,Loudon,Tennessee,29375.0,21684.0,6933.0,55431.0,1837.0,27.4,19.8,22.8,11.5,18.5,4.8,23.4
713,Tennessee,Madison,TennesseeMadison,108,42,25,35.3,25.6,45343,3685,46137,51545,38.2,97682,1750,Madison,Tennessee,42847.0,23922.0,18309.0,44496.0,2056.0,32.8,19.2,25.2,6.8,16.0,2.9,18.6
714,Tennessee,Maury,TennesseeMaury,91,42,22,35.7,23.0,45854,4061,43111,46665,38.8,89776,1821,Maury,Tennessee,46561.0,31408.0,14386.0,52080.0,1627.0,32.4,16.5,24.9,10.3,15.8,3.4,29.3
715,Tennessee,McMinn,TennesseeMcMinn,88,47,28,40.4,16.2,21579,1814,25537,27236,42.7,52773,1850,McMinn,Tennessee,22815.0,18175.0,4357.0,39990.0,2047.0,27.0,16.6,20.6,9.9,25.8,3.3,23.8
716,Tennessee,Montgomery,TennesseeMontgomery,116,44,26,28.5,28.5,79666,6568,98123,98264,30.6,196387,1971,Montgomery,Tennessee,76678.0,42156.0,32426.0,53737.0,1433.0,32.6,17.9,24.2,9.9,15.5,2.6,24.9
717,Tennessee,Putnam,TennesseePutnam,105,40,23,36.5,26.4,32661,2309,37707,38733,36.3,76440,2338,Putnam,Tennessee,33481.0,23694.0,9154.0,37802.0,1877.0,33.1,20.4,23.7,8.4,14.5,2.7,22.9
718,Tennessee,Roane,TennesseeRoane,91,46,26,36.3,19.8,21508,1513,25931,26966,46.3,52897,2410,Roane,Tennessee,25914.0,19195.0,6034.0,45407.0,2707.0,31.8,18.6,23.3,8.1,18.2,3.3,27.4
719,Tennessee,Sevier,TennesseeSevier,105,49,40,37.2,17.4,48540,5181,47281,49006,42.7,96287,2549,Sevier,Tennessee,43574.0,33742.0,8695.0,44473.0,1797.0,25.7,25.0,28.4,9.1,11.8,4.8,24.8
720,Tennessee,Shelby,TennesseeShelby,152,61,44,27.5,31.6,404507,43262,445994,491011,35.4,937005,2568,Shelby,Tennessee,381858.0,129543.0,245208.0,48415.0,621.0,35.1,18.0,24.7,6.8,15.3,3.2,22.9
721,Tennessee,Sullivan,TennesseeSullivan,109,54,37,34.7,23.6,64370,4982,76050,80684,44.9,156734,2694,Sullivan,Tennessee,74206.0,55774.0,17226.0,42251.0,1121.0,33.2,17.9,26.0,9.3,13.6,3.5,21.4
722,Tennessee,Sumner,TennesseeSumner,121,52,37,30.9,28.1,95424,6645,87811,91662,39.6,179473,2701,Sumner,Tennessee,92529.0,63404.0,27630.0,61584.0,1513.0,35.0,15.4,27.1,8.3,14.2,5.2,27.8
723,Tennessee,Williamson,TennesseeWilliamson,71,47,37,13.3,59.8,120874,6123,107021,111627,39.2,218648,3037,Williamson,Tennessee,138932.0,86469.0,50161.0,103543.0,1687.0,54.4,11.5,24.3,4.5,5.2,9.0,27.3
724,Tennessee,Wilson,TennesseeWilson,64,45,33,29.0,32.4,71882,4812,65056,67607,40.2,132663,3041,Wilson,Tennessee,74092.0,50149.0,22197.0,66123.0,2543.0,37.7,15.1,27.1,8.5,11.6,5.4,30.0
725,Texas,Atascosa,TexasAtascosa,156,60,29,38.7,14.4,19979,1843,24398,24430,35.4,48828,93,Atascosa,Texas,18085.0,12020.0,5865.0,55194.0,4735.0,25.8,21.1,19.7,18.7,14.7,5.9,30.8
726,Texas,Bell,TexasBell,135,61,40,26.0,25.2,134459,10099,170918,171318,30.8,342236,168,Bell,Texas,125867.0,67113.0,56032.0,52583.0,994.0,33.1,19.9,25.9,9.4,11.7,3.5,20.6
727,Texas,Bexar,TexasBexar,158,77,49,25.4,28.0,871017,71110,950030,975835,33.4,1925865,196,Bexar,Texas,756021.0,303871.0,440823.0,53999.0,449.0,34.8,19.6,26.0,9.7,10.0,4.2,25.0
728,Texas,Bowie,TexasBowie,127,56,36,34.8,20.6,35891,2864,47275,46583,38.1,93858,244,Bowie,Texas,38194.0,27053.0,10692.0,46283.0,2652.0,31.9,18.8,24.0,11.2,14.2,2.5,17.9
729,Texas,Brazoria,TexasBrazoria,182,51,33,25.5,30.0,162442,15267,179060,174939,35.6,353999,259,Brazoria,Texas,154037.0,89939.0,61780.0,76426.0,2188.0,41.7,14.0,20.2,11.2,12.8,2.8,29.8
730,Texas,Brazos,TexasBrazos,99,52,30,19.2,41.7,110366,6233,111074,108119,26.2,219193,260,Brazos,Texas,84753.0,47456.0,35242.0,43907.0,1389.0,41.1,18.0,22.9,8.7,9.3,3.4,17.0
731,Texas,Brewster,TexasBrewster,80,50,40,21.3,40.0,3811,272,4558,4658,43.3,9216,265,Brewster,Texas,4805.0,2451.0,2251.0,38906.0,3618.0,35.8,26.3,18.0,11.3,8.6,4.8,13.8
732,Texas,Cameron,TexasCameron,176,70,43,26.4,17.3,151855,17219,204788,216962,31.5,421750,365,Cameron,Texas,113789.0,48834.0,63732.0,36095.0,962.0,28.2,26.3,24.3,10.5,10.6,2.4,20.2
733,Texas,Collin,TexasCollin,154,54,37,15.0,52.3,534617,36006,464248,480102,36.6,944350,595,Collin,Texas,486917.0,250194.0,227868.0,90124.0,995.0,52.7,12.1,24.3,5.2,5.7,8.5,28.7
734,Texas,Culberson,TexasCulberson,112,80,47,35.0,10.2,1075,75,1231,1010,43.0,2241,674,Culberson,Texas,864.0,415.0,438.0,33125.0,11492.0,19.3,36.0,17.9,19.7,7.1,3.2,12.5
735,Texas,Dallas,TexasDallas,135,67,42,22.6,31.5,1251192,103841,1275226,1311326,33.3,2586552,707,Dallas,Texas,921638.0,307076.0,598576.0,53626.0,437.0,34.0,17.7,24.1,11.5,12.8,4.3,27.2
736,Texas,Denton,TexasDenton,142,71,40,17.8,45.1,471296,32666,397140,409907,35.2,807047,762,Denton,Texas,416610.0,221829.0,188023.0,80290.0,1119.0,46.0,13.9,25.6,6.3,8.2,7.1,28.9
737,Texas,Ector,TexasEctor,95,51,27,30.3,15.4,73736,9116,80249,78093,30.3,158342,836,Ector,Texas,44417.0,32586.0,11310.0,59528.0,2471.0,23.4,15.7,25.9,17.9,17.1,2.2,22.0
738,Texas,El Paso,TexasEl,192,84,54,23.7,23.3,333991,30094,411682,425972,32.0,837654,851,El,Texas,254576.0,81235.0,168801.0,43244.0,675.0,30.1,20.9,27.0,9.1,12.9,3.5,23.4
739,Texas,Ellis,TexasEllis,125,58,39,27.7,24.3,87937,5641,83184,85654,36.1,168838,861,Ellis,Texas,85566.0,56651.0,27513.0,67371.0,2205.0,33.2,13.5,25.8,11.8,15.7,5.0,29.3
740,Texas,Freestone,TexasFreestone,10,1,0,33.2,15.3,5820,528,10163,9546,40.4,19709,975,Freestone,Texas,8678.0,6966.0,1629.0,45890.0,4462.0,26.4,24.9,19.3,14.1,15.3,2.7,25.7
741,Texas,Galveston,TexasGalveston,143,62,40,24.9,31.1,150218,14390,161269,165820,37.5,327089,1000,Galveston,Texas,153843.0,93306.0,58247.0,65702.0,1802.0,41.1,17.6,22.0,9.4,9.9,3.7,28.0
742,Texas,Gregg,TexasGregg,86,46,32,28.2,21.3,51883,4682,60208,63286,35.4,123494,1121,Gregg,Texas,47700.0,32352.0,14657.0,47970.0,1445.0,27.8,18.7,25.1,12.0,16.5,2.8,20.4
743,Texas,Harris,TexasHarris,179,80,50,23.4,31.5,2088449,204310,2288295,2314228,33.3,4602523,1200,Harris,Texas,1633671.0,699822.0,911974.0,57791.0,503.0,35.4,17.4,22.9,11.5,12.8,3.7,28.9
744,Texas,Harrison,TexasHarrison,100,52,36,34.0,19.1,26843,2290,32556,34089,37.9,66645,1207,Harrison,Texas,29462.0,21318.0,7812.0,48644.0,2576.0,32.4,15.9,20.2,13.5,18.0,3.8,20.9
745,Texas,Hidalgo,TexasHidalgo,155,65,37,23.5,18.7,318076,41893,415443,433946,29.1,849389,1254,Hidalgo,Texas,219939.0,89991.0,127507.0,37097.0,803.0,27.0,23.5,25.6,13.0,11.0,4.9,21.9
746,Texas,Hood,TexasHood,100,48,33,30.0,26.4,25745,1833,28004,28897,46.7,56901,1276,Hood,Texas,32580.0,26487.0,5641.0,60275.0,2698.0,32.6,14.9,23.3,13.2,16.1,4.5,32.5
747,Texas,Howard,TexasHoward,200,71,9,33.7,12.6,12409,1093,20732,15935,36.6,36667,1297,Howard,Texas,10043.0,7899.0,2017.0,50855.0,2162.0,29.0,18.6,22.9,14.9,14.6,1.1,18.8
748,Texas,Hunt,TexasHunt,87,45,32,34.0,19.9,40659,2847,45279,46873,37.8,92152,1310,Hunt,Texas,38517.0,29135.0,8879.0,49319.0,2246.0,31.7,17.3,24.3,12.7,14.1,3.6,30.8
749,Texas,Hutchinson,TexasHutchinson,156,113,16,34.4,14.0,7926,613,10797,10774,37.3,21571,1317,Hutchinson,Texas,8741.0,7659.0,957.0,50035.0,4099.0,22.0,17.0,25.0,18.9,17.1,1.5,18.3
750,Texas,Jefferson,TexasJefferson,122,63,41,31.9,19.7,93022,12570,130660,124550,36.0,255210,1408,Jefferson,Texas,94665.0,47535.0,46022.0,46315.0,1252.0,28.9,19.6,23.2,13.4,14.9,1.6,19.7
751,Texas,Johnson,TexasJohnson,105,50,34,35.9,18.7,77541,5390,81568,81907,36.8,163475,1435,Johnson,Texas,71928.0,54523.0,16418.0,60458.0,1793.0,30.6,14.1,22.2,11.7,21.5,3.7,30.3
752,Texas,Karnes,TexasKarnes,32,17,6,36.9,15.3,6567,440,9133,6254,34.7,15387,1458,Karnes,Texas,5229.0,3959.0,1220.0,53051.0,5261.0,27.4,20.2,22.8,16.5,13.0,3.5,21.7
753,Texas,Kaufman,TexasKaufman,134,56,37,32.4,20.5,62886,4377,58360,60550,35.6,118910,1460,Kaufman,Texas,56435.0,37474.0,18290.0,63926.0,2146.0,33.4,15.2,25.9,11.6,13.9,3.6,34.7
754,Texas,Kleberg,TexasKleberg,168,66,35,26.7,24.6,12277,1125,16052,15373,28.0,31425,1506,Kleberg,Texas,11041.0,5557.0,5359.0,41700.0,3197.0,31.1,20.7,20.3,16.0,11.8,1.8,17.6
755,Texas,Lubbock,TexasLubbock,81,40,20,25.6,30.1,147629,8996,148631,152823,30.7,301454,1707,Lubbock,Texas,120204.0,78560.0,39757.0,49078.0,1138.0,35.0,19.9,25.3,9.9,9.8,2.5,17.3
756,Texas,Maverick,TexasMaverick,160,56,27,22.6,12.7,20821,3673,28736,29234,29.6,57970,1822,Maverick,Texas,15338.0,6881.0,8324.0,37734.0,2701.0,21.1,26.5,22.6,14.0,15.8,1.3,22.0
757,Texas,McLennan,TexasMcLennan,97,50,38,27.0,24.2,112937,7410,121359,127070,33.2,248429,1848,McLennan,Texas,97617.0,59432.0,36550.0,46262.0,1239.0,32.8,18.5,24.8,10.8,13.2,3.6,19.4
758,Texas,Milam,TexasMilam,3,1,0,38.1,14.1,9054,696,12343,12321,41.3,24664,1900,Milam,Texas,10523.0,7950.0,2475.0,41768.0,2688.0,28.9,17.8,20.5,18.0,14.8,4.7,27.2
759,Texas,Montgomery,TexasMontgomery,129,62,40,22.8,34.5,263501,21493,274604,279841,36.9,554445,1972,Montgomery,Texas,271175.0,193224.0,74255.0,74323.0,1461.0,39.8,15.3,24.0,10.5,10.5,5.5,32.7
760,Texas,Navarro,TexasNavarro,153,68,40,29.0,15.9,21803,1442,23845,24738,38.6,48583,2028,Navarro,Texas,19105.0,13787.0,5097.0,45103.0,2407.0,27.8,20.3,20.3,12.8,18.7,4.3,25.3
761,Texas,Nueces,TexasNueces,159,64,40,29.3,21.8,149232,14688,178020,182466,35.3,360486,2082,Nueces,Texas,126984.0,64467.0,60749.0,53317.0,981.0,29.4,21.3,24.5,13.0,11.8,2.3,19.6
762,Texas,Orange,TexasOrange,103,62,41,37.2,15.5,32241,3786,41630,42417,37.8,84047,2122,Orange,Texas,35974.0,29170.0,6354.0,53667.0,2201.0,29.4,15.7,23.3,14.0,17.5,1.7,23.9
763,Texas,Parker,TexasParker,115,50,35,28.8,26.4,64129,4012,64448,65354,39.7,129802,2174,Parker,Texas,75434.0,61584.0,12789.0,70608.0,2107.0,38.3,14.0,24.3,12.1,11.3,5.1,31.7
764,Texas,Polk,TexasPolk,71,43,31,39.5,13.1,16755,1602,25878,21959,43.6,47837,2281,Polk,Texas,24072.0,18496.0,5353.0,43267.0,2722.0,22.8,22.8,23.7,17.9,12.8,4.0,29.1
765,Texas,Potter,TexasPotter,138,67,22,32.0,14.9,51189,2961,62295,58604,33.8,120899,2300,Potter,Texas,33177.0,22732.0,9867.0,41852.0,1195.0,24.2,22.9,22.7,12.3,17.8,2.3,17.8
766,Texas,Randall,TexasRandall,90,64,42,22.8,32.4,69134,3246,65083,67392,35.6,132475,2353,Randall,Texas,64412.0,50597.0,12750.0,65564.0,1884.0,37.3,17.4,26.2,8.9,10.2,3.0,19.1
767,Texas,Robertson,TexasRobertson,29,1,0,35.5,16.1,6875,470,8296,8594,40.9,16890,2418,Robertson,Texas,8080.0,5631.0,2359.0,52189.0,5130.0,30.1,16.1,21.2,16.0,16.6,3.5,24.4
768,Texas,Rockwall,TexasRockwall,133,45,32,18.7,40.7,50009,3200,46167,47475,37.6,93642,2431,Rockwall,Texas,57792.0,38842.0,18149.0,93269.0,3672.0,47.5,13.2,24.1,7.3,8.0,5.9,33.4
769,Texas,Rusk,TexasRusk,120,44,3,31.8,15.5,20508,1619,28379,25216,38.5,53595,2448,Rusk,Texas,21367.0,16511.0,4624.0,49270.0,2855.0,26.7,18.2,20.7,15.9,18.5,3.3,24.3
770,Texas,Smith,TexasSmith,84,46,33,23.4,26.4,101201,7343,108730,116285,36.6,225015,2599,Smith,Texas,99521.0,68546.0,29343.0,50742.0,1276.0,33.0,19.2,23.0,10.7,14.1,3.4,23.8
771,Texas,Tarrant,TexasTarrant,159,77,45,24.0,32.3,1003269,79553,988765,1031212,34.3,2019977,2732,Tarrant,Texas,831322.0,408224.0,409752.0,62532.0,457.0,36.6,16.2,25.2,9.0,13.0,4.3,27.0
772,Texas,Titus,TexasTitus,36,7,0,33.4,16.3,12412,891,16046,16684,33.8,32730,2774,Titus,Texas,10530.0,7563.0,2852.0,46980.0,2674.0,22.8,17.3,21.4,10.4,28.1,1.7,18.8
773,Texas,Travis,TexasTravis,153,63,44,16.5,50.0,694433,46579,607356,595810,33.9,1203166,2790,Travis,Texas,605034.0,159907.0,432062.0,68350.0,751.0,47.4,15.8,22.1,8.1,6.6,8.4,25.3
774,Texas,Victoria,TexasVictoria,100,47,31,30.8,20.0,37761,3411,44999,46971,35.7,91970,2868,Victoria,Texas,34205.0,23347.0,10371.0,55740.0,2218.0,30.0,17.3,25.3,13.2,14.1,4.1,20.0
775,Texas,Webb,TexasWebb,160,65,41,25.3,18.9,106376,9819,132906,139147,28.6,272053,2978,Webb,Texas,68397.0,25898.0,41820.0,40442.0,1234.0,26.2,22.9,28.0,10.2,12.7,2.7,21.7
776,Texas,Wilson,TexasWilson,34,18,7,36.1,21.8,23077,1396,24197,24001,40.2,48198,3042,Wilson,Texas,25006.0,18457.0,6350.0,71942.0,4350.0,31.8,16.4,25.2,14.2,12.4,6.4,34.5
777,Utah,Box Elder,UtahBox,147,51,40,31.0,23.9,25272,1152,26887,26114,32.5,53001,247,Box,Utah,26312.0,20984.0,4362.0,58835.0,2580.0,31.5,14.4,21.0,10.2,22.9,4.0,23.5
778,Utah,Cache,UtahCache,159,71,44,20.2,38.3,63497,1910,61354,60982,25.1,122336,331,Cache,Utah,54646.0,36077.0,15859.0,53812.0,1423.0,37.9,15.6,22.8,7.8,16.0,5.2,17.3
779,Utah,Carbon,UtahCarbon,93,51,43,27.1,17.1,8130,445,10055,10301,37.2,20356,381,Carbon,Utah,8822.0,6255.0,2306.0,46994.0,2951.0,27.9,19.4,23.2,15.0,14.5,3.3,17.7
780,Utah,Davis,UtahDavis,155,77,44,21.2,37.8,168737,7168,171584,169037,30.8,340621,722,Davis,Utah,166303.0,101989.0,56216.0,75961.0,1280.0,40.6,14.1,26.6,7.2,11.6,5.5,22.5
781,Utah,Duchesne,UtahDuchesne,125,64,45,36.7,14.7,7179,603,10312,9907,31.0,20219,815,Duchesne,Utah,8442.0,7445.0,830.0,63000.0,1812.0,30.7,14.9,17.5,20.0,17.0,6.7,20.6
782,Utah,Garfield,UtahGarfield,74,50,42,36.2,25.9,2365,269,2594,2423,41.2,5017,1006,Garfield,Utah,2722.0,2149.0,513.0,51700.0,7983.0,26.4,26.8,25.1,15.8,6.0,7.3,14.0
783,Utah,Iron,UtahIron,86,50,40,23.6,29.8,23879,1115,24834,24857,29.1,49691,1338,Iron,Utah,23731.0,18113.0,4673.0,45422.0,3795.0,31.5,19.1,26.2,10.5,12.7,3.5,17.4
784,Utah,Salt Lake,UtahSalt,194,87,50,22.6,35.6,609766,32591,562543,558262,32.6,1120805,2471,Salt,Utah,522305.0,221536.0,280925.0,67922.0,923.0,38.8,14.8,26.5,7.9,12.0,5.6,22.1
785,Utah,Tooele,UtahTooele,159,67,42,29.3,24.2,33417,1667,32871,32314,31.3,65185,2781,Tooele,Utah,31489.0,21006.0,8936.0,66542.0,2759.0,32.1,16.2,23.8,11.4,16.5,4.6,27.8
786,Utah,Uintah,UtahUintah,119,65,45,34.9,15.8,12157,1228,18496,17827,30.3,36323,2819,Uintah,Utah,14736.0,12777.0,1601.0,67012.0,3914.0,28.6,12.9,24.5,17.4,16.7,3.8,19.1
787,Utah,Utah,UtahUtah,150,77,45,22.8,34.0,1555782,76433,298256,292184,24.6,590440,2845,Utah,Utah,269877.0,183008.0,72324.0,67042.0,820.0,41.0,15.2,26.5,7.6,9.9,6.7,21.4
788,Utah,Utah,UtahUtah,150,77,45,22.8,34.0,302248,11774,298256,292184,24.6,590440,2845,Utah,Utah,269877.0,183008.0,72324.0,67042.0,820.0,41.0,15.2,26.5,7.6,9.9,6.7,21.4
789,Utah,Washington,UtahWashington,112,61,44,23.4,28.1,75007,4201,79500,81037,36.4,160537,2947,Washington,Utah,88209.0,65601.0,20065.0,55175.0,1757.0,30.9,20.2,27.6,9.8,11.4,6.1,18.1
790,Utah,Wayne,UtahWayne,66,31,8,24.6,23.4,1320,108,1397,1297,41.0,2694,2974,Wayne,Utah,1596.0,1207.0,362.0,42444.0,3902.0,30.0,21.4,20.8,16.9,10.9,5.7,16.3
791,Utah,Weber,UtahWeber,140,71,44,29.6,24.5,123697,6210,124402,123329,32.5,247731,2979,Weber,Utah,108335.0,64066.0,39652.0,62036.0,966.0,32.9,14.0,25.3,10.4,17.4,4.6,22.0
792,Vermont,Bennington,VermontBennington,70,45,35,29.1,36.2,16004,1128,17611,18309,47.0,35920,174,Bennington,Vermont,7096.0,2473.0,4369.0,52251.0,3311.0,36.1,18.7,21.6,10.1,13.5,8.0,19.3
